-1.666,0.555,0.01,
-1.681,0.545,0.011,
-1.582,0.498,0.005,
0,0,0,
-1.909,0.566,0.023,
-1.91,0.549,0.023,
-1.91,0.532,0.023,
-1.909,0.514,0.023,
-1.91,0.497,0.023,
-1.914,0.48,0.023,
-1.914,0.463,0.023,
-1.915,0.446,0.023,
-1.916,0.429,0.023,
-1.917,0.411,0.023,
-1.918,0.394,0.023,
-1.919,0.377,0.023,
-1.917,0.359,0.023,
-1.915,0.342,0.023,
-1.913,0.324,0.023,
-1.91,0.306,0.023,
0,0,0,
0,0,0,
0,0,0,
-1.905,0.235,0.023,
-1.908,0.218,0.023,
-1.913,0.201,0.024,
-1.917,0.184,0.024,
-1.918,0.166,0.024,
-1.923,0.149,0.024,
-1.929,0.131,0.025,
-1.934,0.113,0.025,
-1.94,0.095,0.026,
-1.94,0.077,0.026,
-1.936,0.058,0.026,
-1.932,0.039,0.026,
-1.93,0.021,0.026,
-1.931,0.002,0.026,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,
-23.131,-23.131,-23.131,

